transaction_id,week_start,region,state,city,store_id,product_id,product_name,category,brand,promotion_name,promotion_type,promotion_active,units_sold,revenue,discount_amount,inventory_before,inventory_after,customer_rating
100176,2026-01-05,South,Tamil Nadu,Chennai,STR114,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,79,2404.15,0.0,607,528,4.2
100177,2026-01-05,South,Tamil Nadu,Chennai,STR114,P108,Amul Milk 1L,Dairy,Amul,,,False,137,9081.96,0.0,709,572,4.5
100178,2026-01-05,South,Tamil Nadu,Chennai,STR114,P107,Amul Butter 100g,Dairy,Amul,,,False,88,4597.89,0.0,602,514,4.4
100179,2026-01-05,South,Tamil Nadu,Chennai,STR114,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,206,2941.3,0.0,721,515,4.6
100180,2026-01-05,South,Tamil Nadu,Chennai,STR114,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,108,4795.91,0.0,522,414,4.4
100181,2026-01-05,South,Tamil Nadu,Chennai,STR114,P113,Surf Excel 1kg,Household,Unilever,,,False,55,7585.44,0.0,827,772,4.4
100182,2026-01-05,South,Tamil Nadu,Chennai,STR114,P114,Harpic 500ml,Household,Reckitt,,,False,44,4340.09,0.0,660,616,4.4
100183,2026-01-05,South,Tamil Nadu,Chennai,STR114,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,46,4522.9,0.0,635,589,4.2
100184,2026-01-05,South,Tamil Nadu,Chennai,STR114,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,123,2444.82,0.0,725,602,4.3
100185,2026-01-05,South,Telangana,Hyderabad,STR115,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,52,2085.21,0.0,879,827,4.0
100186,2026-01-05,South,Telangana,Hyderabad,STR115,P115,Vim Dishwash Bar,Household,Unilever,,,False,69,1355.3,0.0,877,808,4.2
100187,2026-01-05,South,Telangana,Hyderabad,STR115,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,24,4946.97,0.0,967,943,4.2
100188,2026-01-05,South,Telangana,Hyderabad,STR115,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,130,1817.51,0.0,840,710,4.5
100189,2026-01-05,South,Telangana,Hyderabad,STR115,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,108,4872.65,0.0,529,421,4.5
100190,2026-01-05,South,Telangana,Hyderabad,STR115,P107,Amul Butter 100g,Dairy,Amul,,,False,78,4131.21,0.0,635,557,4.5
100191,2026-01-05,South,Telangana,Hyderabad,STR115,P108,Amul Milk 1L,Dairy,Amul,,,False,119,7728.68,0.0,694,575,4.6
100192,2026-01-05,South,Telangana,Hyderabad,STR115,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,51,3044.09,0.0,905,854,4.3
100193,2026-01-05,South,Telangana,Hyderabad,STR115,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,96,1904.93,0.0,865,769,4.1
100194,2026-01-05,South,Telangana,Hyderabad,STR115,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,29,2890.33,0.0,937,908,4.0
100195,2026-01-05,South,Telangana,Hyderabad,STR115,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,32,3005.26,0.0,723,691,4.4
100196,2026-01-05,South,Telangana,Hyderabad,STR115,P110,Dove Soap 100g,Personal Care,Unilever,,,False,65,3619.18,0.0,569,504,4.7
100197,2026-01-05,South,Telangana,Hyderabad,STR115,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,96,1914.55,0.0,566,470,4.4
100198,2026-01-05,South,Telangana,Hyderabad,STR115,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,107,2157.62,0.0,715,608,4.2
100199,2026-01-05,South,Telangana,Hyderabad,STR116,P113,Surf Excel 1kg,Household,Unilever,,,False,48,6601.68,0.0,502,454,4.4
100200,2026-01-05,South,Telangana,Hyderabad,STR116,P114,Harpic 500ml,Household,Reckitt,,,False,41,4050.07,0.0,917,876,4.3
100201,2026-01-05,South,Telangana,Hyderabad,STR116,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,83,2536.25,0.0,599,516,4.5
100202,2026-01-05,South,Telangana,Hyderabad,STR116,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,119,5418.36,0.0,547,428,4.7
100203,2026-01-05,South,Telangana,Hyderabad,STR116,P108,Amul Milk 1L,Dairy,Amul,,,False,124,8146.79,0.0,639,515,4.5
100204,2026-01-05,South,Telangana,Hyderabad,STR116,P110,Dove Soap 100g,Personal Care,Unilever,,,False,55,3077.11,0.0,680,625,4.6
100205,2026-01-05,South,Telangana,Hyderabad,STR116,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,79,1607.57,0.0,935,856,4.3
100206,2026-01-05,South,Telangana,Hyderabad,STR116,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,41,1644.5,0.0,988,947,4.0
100207,2026-01-05,South,Telangana,Hyderabad,STR116,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,134,1884.84,0.0,825,691,4.7
100208,2026-01-05,South,Telangana,Hyderabad,STR116,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,22,2216.83,0.0,932,910,4.0
100209,2026-01-05,South,Telangana,Hyderabad,STR116,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,29,2771.88,0.0,587,558,4.4
100210,2026-01-05,South,Telangana,Hyderabad,STR116,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,50,4249.6,0.0,836,786,4.2
100211,2026-01-05,South,Telangana,Hyderabad,STR116,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,102,2004.65,0.0,866,764,4.5
100212,2026-01-05,South,Telangana,Hyderabad,STR116,P115,Vim Dishwash Bar,Household,Unilever,,,False,79,1552.21,0.0,796,717,4.1
100213,2026-01-05,East,West Bengal,Kolkata,STR117,P110,Dove Soap 100g,Personal Care,Unilever,,,False,63,3483.17,0.0,650,587,4.5
100214,2026-01-05,East,West Bengal,Kolkata,STR117,P114,Harpic 500ml,Household,Reckitt,,,False,39,3909.2,0.0,673,634,4.2
100215,2026-01-05,East,West Bengal,Kolkata,STR117,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,141,1944.88,0.0,693,552,4.5
100216,2026-01-05,East,West Bengal,Kolkata,STR117,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,92,4215.52,0.0,599,507,4.5
100217,2026-01-05,East,West Bengal,Kolkata,STR117,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,30,2879.7,0.0,584,554,4.2
100218,2026-01-05,East,West Bengal,Kolkata,STR117,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,66,1964.82,0.0,854,788,4.3
100219,2026-01-05,East,West Bengal,Kolkata,STR117,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,38,2305.74,0.0,790,752,4.5
100220,2026-01-05,East,West Bengal,Kolkata,STR117,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,52,2053.07,0.0,873,821,4.1
100221,2026-01-05,East,West Bengal,Kolkata,STR117,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,106,2100.73,0.0,682,576,4.2
100222,2026-01-05,East,West Bengal,Kolkata,STR117,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,87,1769.93,0.0,565,478,4.5
100223,2026-01-05,East,West Bengal,Kolkata,STR117,P115,Vim Dishwash Bar,Household,Unilever,,,False,78,1578.19,0.0,679,601,4.2
100224,2026-01-05,East,West Bengal,Kolkata,STR117,P107,Amul Butter 100g,Dairy,Amul,,,False,64,3337.07,0.0,730,666,4.7
100225,2026-01-05,East,West Bengal,Kolkata,STR117,P108,Amul Milk 1L,Dairy,Amul,,,False,124,8297.87,0.0,885,761,4.7
100226,2026-01-05,East,West Bengal,Kolkata,STR117,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,95,1908.08,0.0,997,902,4.1
100227,2026-01-05,East,West Bengal,Kolkata,STR117,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,23,2249.24,0.0,873,850,3.9
100228,2026-01-05,East,West Bengal,Kolkata,STR118,P110,Dove Soap 100g,Personal Care,Unilever,,,False,53,2951.38,0.0,701,648,4.4
100229,2026-01-05,East,West Bengal,Kolkata,STR118,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,90,3561.88,0.0,980,890,4.0
100230,2026-01-05,East,West Bengal,Kolkata,STR118,P108,Amul Milk 1L,Dairy,Amul,,,False,111,7406.82,0.0,638,527,4.6
100231,2026-01-05,East,West Bengal,Kolkata,STR118,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,126,1769.02,0.0,681,555,4.6
100232,2026-01-05,East,West Bengal,Kolkata,STR118,P115,Vim Dishwash Bar,Household,Unilever,,,False,66,1314.47,0.0,997,931,3.8
100233,2026-01-05,East,West Bengal,Kolkata,STR118,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,68,2038.32,0.0,870,802,4.3
100234,2026-01-05,East,West Bengal,Kolkata,STR118,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,104,2115.22,0.0,930,826,4.5
100235,2026-01-05,East,West Bengal,Kolkata,STR118,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,51,2015.57,0.0,586,535,4.3
100236,2026-01-05,East,West Bengal,Kolkata,STR118,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,39,3670.33,0.0,592,553,4.3
100237,2026-01-05,East,West Bengal,Kolkata,STR118,P113,Surf Excel 1kg,Household,Unilever,,,False,57,7892.12,0.0,701,644,4.3
100238,2026-01-05,East,West Bengal,Kolkata,STR118,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,56,4704.96,0.0,923,867,4.2
100239,2026-01-05,East,Odisha,Bhubaneswar,STR119,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,51,3091.82,0.0,801,750,4.4
100240,2026-01-05,East,Odisha,Bhubaneswar,STR119,P110,Dove Soap 100g,Personal Care,Unilever,,,False,61,3358.68,0.0,564,503,4.2
100241,2026-01-05,East,Odisha,Bhubaneswar,STR119,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,94,4185.73,0.0,654,560,4.6
100242,2026-01-05,East,Odisha,Bhubaneswar,STR119,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,54,2175.38,0.0,751,697,4.1
100243,2026-01-05,East,Odisha,Bhubaneswar,STR119,P108,Amul Milk 1L,Dairy,Amul,,,False,106,6988.71,0.0,535,429,4.4
100244,2026-01-05,East,Odisha,Bhubaneswar,STR119,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,23,2266.32,0.0,993,970,3.8
100245,2026-01-05,East,Odisha,Bhubaneswar,STR119,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,170,2390.13,0.0,647,477,4.4
100246,2026-01-05,East,Odisha,Bhubaneswar,STR119,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,59,2359.59,0.0,829,770,3.9
100247,2026-01-05,East,Odisha,Bhubaneswar,STR119,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,118,2383.57,0.0,769,651,4.1
100248,2026-01-05,East,Odisha,Bhubaneswar,STR119,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,74,2993.07,0.0,628,554,4.6
100249,2026-01-05,East,Odisha,Bhubaneswar,STR119,P112,Head & Shoulders 340ml,Personal Care,P&G,Loyalty Member Discount,BOGO,True,28,3944.59,1942.85,551,523,4.1
100250,2026-01-05,East,Odisha,Bhubaneswar,STR119,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,97,2892.49,0.0,738,641,4.4
100251,2026-01-05,East,Odisha,Bhubaneswar,STR119,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,74,1462.94,0.0,566,492,3.9
100252,2026-01-05,East,Odisha,Bhubaneswar,STR119,P107,Amul Butter 100g,Dairy,Amul,,,False,51,2686.72,0.0,545,494,4.5
100253,2026-01-05,East,Odisha,Bhubaneswar,STR120,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,86,2601.96,0.0,707,621,4.4
100254,2026-01-05,East,Odisha,Bhubaneswar,STR120,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,68,5699.9,0.0,723,655,4.4
100255,2026-01-05,East,Odisha,Bhubaneswar,STR120,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,105,4645.19,0.0,940,835,4.5
100256,2026-01-05,East,Odisha,Bhubaneswar,STR120,P107,Amul Butter 100g,Dairy,Amul,,,False,81,4223.6,0.0,882,801,4.8
100257,2026-01-05,East,Odisha,Bhubaneswar,STR120,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,90,1773.73,0.0,663,573,4.0
100258,2026-01-05,East,Odisha,Bhubaneswar,STR120,P110,Dove Soap 100g,Personal Care,Unilever,,,False,56,3029.08,0.0,846,790,4.5
100259,2026-01-05,East,Odisha,Bhubaneswar,STR120,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,55,2204.03,0.0,518,463,3.8
100260,2026-01-05,East,Odisha,Bhubaneswar,STR120,P114,Harpic 500ml,Household,Reckitt,,,False,50,4955.67,0.0,880,830,4.0
100261,2026-01-05,East,Odisha,Bhubaneswar,STR120,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,35,3381.08,0.0,667,632,4.5
100262,2026-01-05,East,Odisha,Bhubaneswar,STR120,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,103,2026.64,0.0,746,643,4.1
100263,2026-01-05,East,Odisha,Bhubaneswar,STR120,P113,Surf Excel 1kg,Household,Unilever,,,False,50,7019.6,0.0,987,937,4.2
100264,2026-01-05,East,Bihar,Patna,STR121,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,30,6365.43,0.0,583,553,3.8
100265,2026-01-05,East,Bihar,Patna,STR121,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,128,2611.08,0.0,903,775,4.1
100266,2026-01-05,East,Bihar,Patna,STR121,P113,Surf Excel 1kg,Household,Unilever,,,False,48,6836.37,0.0,611,563,4.5
100267,2026-01-05,East,Bihar,Patna,STR121,P108,Amul Milk 1L,Dairy,Amul,,,False,122,8208.41,0.0,724,602,4.5
100268,2026-01-05,East,Bihar,Patna,STR121,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,63,2526.13,0.0,992,929,4.1
100269,2026-01-05,East,Bihar,Patna,STR121,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,103,2046.05,0.0,763,660,4.2
100270,2026-01-05,East,Bihar,Patna,STR121,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,85,2555.51,0.0,563,478,4.2
100271,2026-01-05,East,Bihar,Patna,STR121,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,105,2063.46,0.0,505,400,4.2
100272,2026-01-05,East,Bihar,Patna,STR121,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,47,3986.16,0.0,527,480,4.0
100273,2026-01-05,East,Bihar,Patna,STR121,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,81,3198.35,0.0,796,715,4.1
100274,2026-01-05,East,Bihar,Patna,STR121,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,63,2530.02,0.0,951,888,3.8
100275,2026-01-05,East,Bihar,Patna,STR122,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,106,2081.5,0.0,552,446,4.2
100276,2026-01-05,East,Bihar,Patna,STR122,P115,Vim Dishwash Bar,Household,Unilever,,,False,67,1354.83,0.0,676,609,3.8
100277,2026-01-05,East,Bihar,Patna,STR122,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,78,3088.25,0.0,589,511,3.9
100278,2026-01-05,East,Bihar,Patna,STR122,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,150,2135.76,0.0,521,371,4.7
100279,2026-01-05,East,Bihar,Patna,STR122,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,Loyalty Member Discount,BOGO,True,56,2261.45,1113.85,969,913,4.4
100280,2026-01-05,East,Bihar,Patna,STR122,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,34,7205.63,0.0,807,773,3.8
100281,2026-01-05,East,Bihar,Patna,STR122,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,100,2960.98,0.0,688,588,4.2
100282,2026-01-05,East,Bihar,Patna,STR122,P107,Amul Butter 100g,Dairy,Amul,,,False,90,4657.2,0.0,609,519,4.4
100283,2026-01-05,East,Bihar,Patna,STR122,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,81,6938.13,0.0,822,741,4.1
100284,2026-01-05,East,Bihar,Patna,STR122,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,31,2942.09,0.0,993,962,4.3
100285,2026-01-05,East,Bihar,Patna,STR122,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,74,3000.58,0.0,517,443,3.9
100286,2026-01-05,East,Bihar,Patna,STR122,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,42,4098.4,0.0,723,681,4.0
100287,2026-01-05,East,Bihar,Patna,STR122,P108,Amul Milk 1L,Dairy,Amul,,,False,142,9349.91,0.0,845,703,4.5
100288,2026-01-05,East,Bihar,Patna,STR122,P119,Bisleri Water 1L,Soft Drinks,Bisleri,Loyalty Member Discount,BOGO,True,120,1576.72,776.6,807,687,4.4
100289,2026-01-05,East,Bihar,Patna,STR122,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,116,5226.36,0.0,602,486,4.6
100290,2026-01-05,East,Bihar,Patna,STR122,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,87,3519.37,0.0,796,709,4.3
100291,2026-01-05,West,Maharashtra,Mumbai,STR123,P108,Amul Milk 1L,Dairy,Amul,,,False,123,8160.98,0.0,634,511,4.8
100292,2026-01-05,West,Maharashtra,Mumbai,STR123,P114,Harpic 500ml,Household,Reckitt,,,False,36,3540.66,0.0,964,928,4.4
100293,2026-01-05,West,Maharashtra,Mumbai,STR123,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,88,1758.58,0.0,575,487,4.2
100294,2026-01-05,West,Maharashtra,Mumbai,STR123,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,61,3660.59,0.0,989,928,4.3
100295,2026-01-05,West,Maharashtra,Mumbai,STR123,P115,Vim Dishwash Bar,Household,Unilever,,,False,59,1196.97,0.0,581,522,4.1
100296,2026-01-05,West,Maharashtra,Mumbai,STR123,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,63,5254.56,0.0,724,661,4.2
100297,2026-01-05,West,Maharashtra,Mumbai,STR123,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,77,3432.22,0.0,753,676,4.7
100298,2026-01-05,West,Maharashtra,Mumbai,STR123,P107,Amul Butter 100g,Dairy,Amul,,,False,79,4119.82,0.0,677,598,4.7
100299,2026-01-05,West,Maharashtra,Mumbai,STR123,P110,Dove Soap 100g,Personal Care,Unilever,,,False,53,2943.81,0.0,671,618,4.5
100300,2026-01-05,West,Maharashtra,Mumbai,STR123,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,33,7066.61,0.0,565,532,4.4
100301,2026-01-05,West,Maharashtra,Mumbai,STR123,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,31,2958.32,0.0,673,642,4.4
100302,2026-01-05,West,Maharashtra,Mumbai,STR123,P113,Surf Excel 1kg,Household,Unilever,Weekend Flash Sale,BOGO,True,40,3718.89,1831.69,554,514,4.2
100303,2026-01-05,West,Maharashtra,Mumbai,STR124,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,62,2432.9,0.0,612,550,4.1
100304,2026-01-05,West,Maharashtra,Mumbai,STR124,P108,Amul Milk 1L,Dairy,Amul,,,False,163,10678.21,0.0,601,438,4.6
100305,2026-01-05,West,Maharashtra,Mumbai,STR124,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,125,2526.69,0.0,857,732,4.2
100306,2026-01-05,West,Maharashtra,Mumbai,STR124,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,103,4548.64,0.0,903,800,4.6
100307,2026-01-05,West,Maharashtra,Mumbai,STR124,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,108,4281.28,0.0,989,881,4.3
100308,2026-01-05,West,Maharashtra,Mumbai,STR124,P113,Surf Excel 1kg,Household,Unilever,,,False,51,7248.36,0.0,707,656,4.3
100309,2026-01-05,West,Maharashtra,Mumbai,STR124,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,125,2491.77,0.0,733,608,4.3
100310,2026-01-05,West,Maharashtra,Mumbai,STR124,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,54,3281.98,0.0,628,574,4.4
100311,2026-01-05,West,Maharashtra,Mumbai,STR124,P110,Dove Soap 100g,Personal Care,Unilever,,,False,62,3364.99,0.0,613,551,4.6
100312,2026-01-05,West,Maharashtra,Mumbai,STR124,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,136,1920.83,0.0,909,773,4.4
100313,2026-01-05,West,Maharashtra,Mumbai,STR124,P114,Harpic 500ml,Household,Reckitt,,,False,34,3333.49,0.0,534,500,4.1
100314,2026-01-05,West,Maharashtra,Mumbai,STR124,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,36,3431.99,0.0,831,795,4.4
100315,2026-01-05,West,Maharashtra,Mumbai,STR124,P115,Vim Dishwash Bar,Household,Unilever,,,False,72,1438.98,0.0,885,813,4.2
100316,2026-01-05,West,Maharashtra,Mumbai,STR124,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,126,2505.4,0.0,961,835,3.9
100317,2026-01-05,West,Maharashtra,Mumbai,STR124,P107,Amul Butter 100g,Dairy,Amul,,,False,99,5190.27,0.0,806,707,4.7
100318,2026-01-05,West,Maharashtra,Mumbai,STR124,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,102,3115.06,0.0,533,431,4.0
100319,2026-01-05,West,Maharashtra,Pune,STR125,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,87,3883.19,0.0,917,830,4.5
100320,2026-01-05,West,Maharashtra,Pune,STR125,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,94,1889.55,0.0,530,436,4.3
100321,2026-01-05,West,Maharashtra,Pune,STR125,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,60,3612.6,0.0,632,572,4.4
100322,2026-01-05,West,Maharashtra,Pune,STR125,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,22,2195.28,0.0,983,961,4.1
100323,2026-01-05,West,Maharashtra,Pune,STR125,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,71,2868.57,0.0,514,443,3.9
100324,2026-01-05,West,Maharashtra,Pune,STR125,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,33,7024.93,0.0,753,720,3.9
100325,2026-01-05,West,Maharashtra,Pune,STR125,P115,Vim Dishwash Bar,Household,Unilever,,,False,54,1086.41,0.0,744,690,3.8
100326,2026-01-05,West,Maharashtra,Pune,STR125,P113,Surf Excel 1kg,Household,Unilever,,,False,43,6113.44,0.0,710,667,4.3
100327,2026-01-05,West,Maharashtra,Pune,STR125,P114,Harpic 500ml,Household,Reckitt,,,False,42,4124.59,0.0,847,805,4.0
100328,2026-01-05,West,Maharashtra,Pune,STR125,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,Weekend Flash Sale,BOGO,True,85,2276.73,1121.37,864,779,4.4
100329,2026-01-05,West,Maharashtra,Pune,STR125,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,61,2478.86,0.0,808,747,4.0
100330,2026-01-05,West,Maharashtra,Pune,STR125,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,32,3000.42,0.0,997,965,4.3
100331,2026-01-05,West,Maharashtra,Pune,STR125,P108,Amul Milk 1L,Dairy,Amul,,,False,101,6640.21,0.0,872,771,4.5
100332,2026-01-05,West,Maharashtra,Pune,STR126,P108,Amul Milk 1L,Dairy,Amul,,,False,112,7415.78,0.0,993,881,4.5
100333,2026-01-05,West,Maharashtra,Pune,STR126,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,66,5692.63,0.0,916,850,4.3
100334,2026-01-05,West,Maharashtra,Pune,STR126,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,41,1626.1,0.0,684,643,4.2
100335,2026-01-05,West,Maharashtra,Pune,STR126,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,97,1903.04,0.0,944,847,4.2
100336,2026-01-05,West,Maharashtra,Pune,STR126,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,29,2753.78,0.0,528,499,4.3
100337,2026-01-05,West,Maharashtra,Pune,STR126,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,37,3659.73,0.0,549,512,4.1
100338,2026-01-05,West,Maharashtra,Pune,STR126,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,25,5254.5,0.0,943,918,4.2
100339,2026-01-05,West,Maharashtra,Pune,STR126,P115,Vim Dishwash Bar,Household,Unilever,,,False,54,1064.88,0.0,903,849,4.2
100340,2026-01-05,West,Maharashtra,Pune,STR126,P107,Amul Butter 100g,Dairy,Amul,,,False,76,3896.77,0.0,936,860,4.6
100341,2026-01-05,West,Maharashtra,Pune,STR126,P114,Harpic 500ml,Household,Reckitt,,,False,38,3775.86,0.0,671,633,3.9
100342,2026-01-05,West,Maharashtra,Pune,STR126,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,69,3111.86,0.0,878,809,4.7
100343,2026-01-05,West,Gujarat,Ahmedabad,STR127,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,39,3869.63,0.0,873,834,4.2
100344,2026-01-05,West,Gujarat,Ahmedabad,STR127,P110,Dove Soap 100g,Personal Care,Unilever,,,False,71,3843.66,0.0,648,577,4.6
100345,2026-01-05,West,Gujarat,Ahmedabad,STR127,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,88,3477.48,0.0,875,787,4.2
100346,2026-01-05,West,Gujarat,Ahmedabad,STR127,P107,Amul Butter 100g,Dairy,Amul,,,False,76,3972.81,0.0,882,806,4.6
100347,2026-01-05,West,Gujarat,Ahmedabad,STR127,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,102,3084.15,0.0,595,493,4.1
100348,2026-01-05,West,Gujarat,Ahmedabad,STR127,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,60,2403.79,0.0,978,918,4.0
100349,2026-01-05,West,Gujarat,Ahmedabad,STR127,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,36,3431.65,0.0,672,636,4.4
100350,2026-01-05,West,Gujarat,Ahmedabad,STR127,P115,Vim Dishwash Bar,Household,Unilever,,,False,78,1566.63,0.0,828,750,3.8
100351,2026-01-05,West,Gujarat,Ahmedabad,STR127,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,119,2341.01,0.0,699,580,4.0
100352,2026-01-05,West,Gujarat,Ahmedabad,STR127,P114,Harpic 500ml,Household,Reckitt,,,False,49,4819.68,0.0,796,747,4.3
100353,2026-01-05,West,Gujarat,Ahmedabad,STR127,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,127,2494.32,0.0,891,764,4.3
100354,2026-01-05,West,Gujarat,Ahmedabad,STR127,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,99,4384.74,0.0,571,472,4.8
